SALES_STAFF_CODE,SALES_YEAR,SALES_PERIOD,RETAILER_NAME,PRODUCT_NUMBER,SALES_TARGET,RETAILER_CODE
12,2023,7,Der Fitness-Doktor,19,14200,47
12,2023,7,Der Fitness-Doktor,23,900,47
12,2023,7,Die Zeltstadt,33,1500,50
12,2023,7,Die Zeltstadt,38,1300,50
12,2023,7,Der Fitness-Doktor,39,4500,47
12,2023,7,Rad und Tat,63,3700,57
12,2023,7,Sport & Freizeit,64,4200,48
12,2023,7,Rad und Tat,65,4500,57
12,2023,7,Rad und Tat,66,2800,57
12,2023,7,Sport & Freizeit,68,1200,48
12,2023,7,Rad und Tat,82,2500,57
12,2023,7,Die Zeltstadt,103,2200,50
12,2023,8,Der Fitness-Doktor,5,1000,47
12,2023,8,Der Fitness-Doktor,15,11200,47
12,2023,8,Die Zeltstadt,15,13300,50
12,2023,8,Sport & Freizeit,30,500,48
12,2023,8,Sport & Freizeit,71,2400,48
12,2023,8,Die Zeltstadt,72,2900,50
12,2023,8,Die Zeltstadt,77,6600,50
12,2023,8,Sport & Freizeit,81,1700,48
12,2023,8,Sport & Freizeit,88,1000,48
12,2023,8,Der Fitness-Doktor,89,600,47
12,2023,8,Die Zeltstadt,99,100,50
12,2023,8,Die Zeltstadt,104,1100,50
12,2023,9,Die Zeltstadt,6,900,50
12,2023,9,Extrem!,10,500,51
12,2023,9,Die Zeltstadt,11,6900,50
12,2023,9,Die Zeltstadt,13,21700,50
12,2023,9,Die Zeltstadt,14,40900,50
12,2023,9,Die Zeltstadt,17,3300,50
12,2023,9,Die Zeltstadt,21,600,50
12,2023,9,Sport & Freizeit,24,4800,48
12,2023,9,Extrem!,29,3000,51
12,2023,9,Sport & Freizeit,30,600,48
12,2023,9,Sport & Freizeit,32,3100,48
12,2023,9,Die Zeltstadt,35,900,50
12,2023,9,Die Zeltstadt,36,1300,50
12,2023,9,Extrem!,39,3000,51
12,2023,9,Die Zeltstadt,41,500,50
12,2023,9,Die Zeltstadt,64,4500,50
12,2023,9,Sport & Freizeit,65,4100,48
12,2023,9,Weitblick,69,900,58
12,2023,9,Sport & Freizeit,78,4200,48
12,2023,9,Extrem!,80,5300,51
12,2023,9,Extrem!,85,7200,51
12,2023,9,Sport & Freizeit,92,200,48
12,2023,9,Die Zeltstadt,93,400,50
12,2023,9,Extrem!,95,100,51
12,2023,9,Holstein Golf,102,4000,49
12,2023,9,Holstein Golf,103,1400,49
12,2023,9,Die Zeltstadt,103,700,50
12,2023,9,Holstein Golf,105,6300,49
12,2023,9,Die Zeltstadt,106,4800,50
12,2023,9,Die Zeltstadt,108,5200,50
12,2023,9,Holstein Golf,111,500,49
12,2023,9,Die Zeltstadt,113,400,50
12,2023,9,Die Zeltstadt,115,100,50
12,2023,10,Extrem!,3,1200,51
12,2023,10,Rad und Tat,5,1900,57
12,2023,10,Der Fitness-Doktor,6,900,47
12,2023,10,Extrem!,7,1400,51
12,2023,10,Extrem!,16,300,51
12,2023,10,Extrem!,17,2900,51
12,2023,10,Extrem!,18,11300,51
12,2023,10,Extrem!,20,3600,51
12,2023,10,Extrem!,21,500,51
12,2023,10,Extrem!,32,2400,51
12,2023,10,Extrem!,33,4100,51
12,2023,10,Extrem!,37,2300,51
12,2023,10,Extrem!,38,1100,51
12,2023,10,Extrem!,41,500,51
12,2023,10,Rad und Tat,65,4600,57
12,2023,10,Rad und Tat,66,3400,57
12,2023,10,Extrem!,76,7800,51
12,2023,10,Extrem!,83,8600,51
12,2023,10,Der Fitness-Doktor,86,600,47
12,2023,10,Holstein Golf,105,23000,49
12,2023,10,Holstein Golf,107,3700,49
12,2023,10,Holstein Golf,112,200,49
12,2023,11,Die Zeltstadt,4,400,50
12,2023,11,Der Fitness-Doktor,9,100,47
12,2023,11,Die Zeltstadt,18,6500,50
12,2023,11,Die Zeltstadt,28,2000,50
12,2023,11,Sport & Freizeit,30,600,48
12,2023,11,Der Fitness-Doktor,37,2700,47
12,2023,11,Der Fitness-Doktor,38,1400,47
12,2023,11,Sport & Freizeit,74,2200,48
12,2023,11,Sport & Freizeit,78,4100,48
12,2023,11,Die Zeltstadt,81,1900,50
12,2023,11,Die Zeltstadt,85,8100,50
12,2023,11,Die Zeltstadt,103,1500,50
12,2023,11,Die Zeltstadt,104,1100,50
12,2023,11,Die Zeltstadt,106,4800,50
12,2023,11,Die Zeltstadt,112,200,50
12,2023,12,Die Zeltstadt,1,200,50
12,2023,12,Extrem!,1,200,51
12,2023,12,Die Zeltstadt,24,3000,50
12,2023,12,Die Zeltstadt,30,500,50
12,2023,12,Die Zeltstadt,31,500,50
12,2023,12,Die Zeltstadt,33,4400,50
12,2023,12,Extrem!,34,6000,51
12,2023,12,Die Zeltstadt,35,1900,50
12,2023,12,Extrem!,36,1500,51
12,2023,12,Extrem!,40,1600,51
12,2023,12,Rad und Tat,64,5800,57
12,2023,12,Rad und Tat,67,9200,57
12,2023,12,Extrem!,72,3400,51
12,2023,12,Rad und Tat,75,13300,57
12,2023,12,Extrem!,76,2600,51
12,2023,12,Extrem!,100,1000,51
12,2023,12,Die Zeltstadt,114,600,50
12,2024,1,Die Zeltstadt,3,700,50
12,2024,1,Extrem!,3,3100,51
12,2024,1,Die Zeltstadt,7,2600,50
12,2024,1,Die Zeltstadt,11,6500,50
12,2024,1,Sport & Freizeit,13,43000,48
12,2024,1,Der Fitness-Doktor,15,30800,47
12,2024,1,Der Fitness-Doktor,19,12700,47
12,2024,1,Extrem!,21,900,51
12,2024,1,Extrem!,27,8700,51
12,2024,1,Extrem!,29,4900,51
12,2024,1,Sport & Freizeit,30,1000,48
12,2024,1,Extrem!,43,5500,51
12,2024,1,Die Zeltstadt,48,1200,50
12,2024,1,Extrem!,56,600,51
12,2024,1,Sport & Freizeit,63,1400,48
12,2024,1,Sport & Freizeit,64,4100,48
12,2024,1,Sport & Freizeit,69,4100,48
12,2024,1,Die Zeltstadt,71,3300,50
12,2024,1,Extrem!,76,2200,51
12,2024,1,Sport & Freizeit,88,500,48
12,2024,1,Der Fitness-Doktor,93,400,47
12,2024,1,Der Fitness-Doktor,96,900,47
12,2024,1,Sport & Freizeit,97,400,48
12,2024,2,Der Fitness-Doktor,5,3800,47
12,2024,2,Der Fitness-Doktor,8,4400,47
12,2024,2,Der Fitness-Doktor,16,400,47
12,2024,2,Der Fitness-Doktor,19,8800,47
12,2024,2,Der Fitness-Doktor,23,2300,47
12,2024,2,Der Fitness-Doktor,86,500,47
12,2024,2,Der Fitness-Doktor,91,100,47
12,2024,3,Extrem!,10,800,51
12,2024,3,Der Fitness-Doktor,13,43900,47
12,2024,3,Die Zeltstadt,13,26200,50
12,2024,3,Extrem!,21,1100,51
12,2024,3,Extrem!,24,5200,51
12,2024,3,Extrem!,33,1800,51
12,2024,3,Extrem!,40,3400,51
12,2024,3,Extrem!,43,4400,51
12,2024,3,Extrem!,44,4000,51
12,2024,3,Extrem!,53,2200,51
12,2024,3,Extrem!,54,2600,51
12,2024,3,Extrem!,67,10100,51
12,2024,3,Die Zeltstadt,80,4000,50
12,2024,3,Extrem!,82,3100,51
12,2024,3,Extrem!,83,4500,51
12,2024,3,Extrem!,85,13800,51
12,2024,3,Extrem!,86,500,51
12,2024,3,Extrem!,87,200,51
12,2024,3,Extrem!,92,100,51
12,2024,3,Sport & Freizeit,94,200,48
12,2024,3,Die Zeltstadt,94,500,50
12,2024,3,Extrem!,98,400,51
12,2024,4,Der Fitness-Doktor,5,2500,47
12,2024,4,Die Zeltstadt,10,1600,50
12,2024,4,Die Zeltstadt,21,1400,50
12,2024,4,Der Fitness-Doktor,23,1000,47
12,2024,4,Die Zeltstadt,30,900,50
12,2024,4,Der Fitness-Doktor,36,4400,47
12,2024,4,Der Fitness-Doktor,37,2300,47
12,2024,4,Der Fitness-Doktor,39,6600,47
12,2024,4,Die Zeltstadt,39,4200,50
12,2024,4,Die Zeltstadt,41,1300,50
12,2024,4,Die Zeltstadt,63,2600,50
12,2024,4,Sport & Freizeit,86,400,48
12,2024,4,Der Fitness-Doktor,94,600,47
12,2024,4,Der Fitness-Doktor,97,300,47
12,2024,4,Der Fitness-Doktor,99,400,47
12,2024,4,Holstein Golf,102,6200,49
12,2024,4,Die Zeltstadt,103,1900,50
12,2024,4,Holstein Golf,104,1800,49
12,2024,4,Holstein Golf,105,17000,49
12,2024,4,Holstein Golf,107,5900,49
12,2024,4,Die Zeltstadt,110,2500,50
12,2024,4,Holstein Golf,111,700,49
12,2024,4,Holstein Golf,112,300,49
12,2024,4,Holstein Golf,114,300,49
12,2024,5,Extrem!,8,9500,51
12,2024,5,Rad und Tat,24,3100,57
12,2024,5,Extrem!,36,3100,51
12,2024,5,Extrem!,41,1300,51
12,2024,5,Extrem!,44,8800,51
12,2024,5,Extrem!,51,1900,51
12,2024,5,Rad und Tat,51,2900,57
12,2024,5,Extrem!,57,1100,51
12,2024,5,Rad und Tat,61,1300,57
12,2024,5,Rad und Tat,62,2000,57
12,2024,5,Extrem!,72,7900,51
12,2024,5,Rad und Tat,72,2400,57
12,2024,5,Extrem!,89,500,51
12,2024,5,Extrem!,97,400,51
12,2024,6,Extrem!,2,1500,51
12,2024,6,Extrem!,4,700,51
12,2024,6,Extrem!,9,500,51
12,2024,6,Extrem!,11,8300,51
12,2024,6,Extrem!,16,500,51
12,2024,6,Extrem!,17,7200,51
12,2024,6,Extrem!,19,4100,51
12,2024,6,Extrem!,22,200,51
12,2024,6,Extrem!,27,5100,51
12,2024,6,Extrem!,28,700,51
12,2024,6,Extrem!,44,2100,51
12,2024,6,Extrem!,47,4500,51
12,2024,6,Extrem!,51,3600,51
12,2024,6,Extrem!,52,1100,51
12,2024,6,Extrem!,55,1000,51
12,2024,6,Extrem!,72,5700,51
12,2024,6,Extrem!,80,4500,51
12,2024,6,Extrem!,91,200,51
12,2024,6,Holstein Golf,104,1800,49
12,2024,6,Holstein Golf,111,900,49
12,2024,7,Die Zeltstadt,2,1800,50
12,2024,7,Der Fitness-Doktor,7,2400,47
12,2024,7,Rad und Tat,12,33000,57
12,2024,7,Die Zeltstadt,17,9300,50
12,2024,7,Die Zeltstadt,22,100,50
12,2024,7,Der Fitness-Doktor,26,10200,47
12,2024,7,Die Zeltstadt,33,3200,50
12,2024,7,Die Zeltstadt,34,11100,50
12,2024,7,Die Zeltstadt,35,1500,50
12,2024,7,Die Zeltstadt,36,2800,50
12,2024,7,Die Zeltstadt,40,2000,50
12,2024,7,Rad und Tat,43,5800,57
12,2024,7,Rad und Tat,54,1700,57
12,2024,7,Sport & Freizeit,63,2100,48
12,2024,7,Die Zeltstadt,63,2400,50
12,2024,7,Rad und Tat,67,9500,57
12,2024,7,Sport & Freizeit,70,6800,48
12,2024,7,Sport & Freizeit,71,1100,48
12,2024,7,Sport & Freizeit,74,1800,48
12,2024,7,Sport & Freizeit,78,5000,48
12,2024,7,Sport & Freizeit,81,1800,48
12,2024,7,Sport & Freizeit,88,500,48
12,2024,7,Sport & Freizeit,89,700,48
12,2024,7,Der Fitness-Doktor,91,200,47
12,2024,7,Der Fitness-Doktor,96,300,47
12,2024,7,Sport & Freizeit,97,300,48
12,2024,7,Die Zeltstadt,103,2600,50
12,2024,7,Die Zeltstadt,108,1100,50
12,2024,7,Die Zeltstadt,110,1100,50
12,2024,9,Die Zeltstadt,3,1500,50
12,2024,9,Die Zeltstadt,10,1300,50
12,2024,9,Extrem!,11,6900,51
12,2024,9,Extrem!,13,32700,51
12,2024,9,Sport & Freizeit,14,33900,48
12,2024,9,Die Zeltstadt,15,21400,50
12,2024,9,Der Fitness-Doktor,26,15900,47
12,2024,9,Extrem!,28,700,51
12,2024,9,Sport & Freizeit,29,1400,48
12,2024,9,Die Zeltstadt,35,2800,50
12,2024,9,Extrem!,48,700,51
12,2024,9,Der Fitness-Doktor,58,2500,47
12,2024,9,Sport & Freizeit,64,2600,48
12,2024,9,Sport & Freizeit,65,4400,48
12,2024,9,Sport & Freizeit,68,800,48
12,2024,9,Die Zeltstadt,77,5800,50
12,2024,9,Die Zeltstadt,81,1900,50
12,2024,9,Extrem!,83,5000,51
12,2024,9,Die Zeltstadt,85,5500,50
12,2024,9,Extrem!,90,200,51
12,2024,9,Extrem!,91,200,51
12,2024,9,Sport & Freizeit,94,600,48
12,2024,9,Die Zeltstadt,94,500,50
12,2024,9,Die Zeltstadt,98,400,50
12,2024,9,Die Zeltstadt,101,5000,50
12,2024,9,Die Zeltstadt,103,3200,50
12,2024,9,Die Zeltstadt,104,2700,50
12,2024,10,Extrem!,1,700,51
12,2024,10,Extrem!,7,3400,51
12,2024,10,Der Fitness-Doktor,8,2900,47
12,2024,10,Der Fitness-Doktor,9,100,47
12,2024,10,Extrem!,9,400,51
12,2024,10,Extrem!,15,38300,51
12,2024,10,Extrem!,18,8000,51
12,2024,10,Extrem!,19,17800,51
12,2024,10,Extrem!,21,2400,51
12,2024,10,Extrem!,22,200,51
12,2024,10,Extrem!,27,21300,51
12,2024,10,Extrem!,32,5000,51
12,2024,10,Extrem!,34,8000,51
12,2024,10,Der Fitness-Doktor,36,3400,47
12,2024,10,Extrem!,37,2400,51
12,2024,10,Der Fitness-Doktor,38,1000,47
12,2024,10,Extrem!,42,2100,51
12,2024,10,Extrem!,43,500,51
12,2024,10,Der Fitness-Doktor,44,2200,47
12,2024,10,Extrem!,44,1300,51
12,2024,10,Extrem!,49,500,51
12,2024,10,Extrem!,51,3400,51
12,2024,10,Extrem!,52,1400,51
12,2024,10,Der Fitness-Doktor,57,1000,47
12,2024,10,Extrem!,57,300,51
12,2024,10,Der Fitness-Doktor,60,1400,47
12,2024,10,Der Fitness-Doktor,61,2000,47
12,2024,10,Extrem!,62,4000,51
12,2024,10,Der Fitness-Doktor,72,5600,47
12,2024,10,Extrem!,73,500,51
12,2024,10,Extrem!,74,1800,51
12,2024,10,Extrem!,77,7000,51
12,2024,10,Extrem!,79,3200,51
12,2024,10,Extrem!,80,4100,51
12,2024,10,Extrem!,84,6200,51
12,2024,10,Der Fitness-Doktor,100,300,47
12,2024,10,Holstein Golf,105,11100,49
12,2024,10,Holstein Golf,106,10000,49
12,2024,10,Holstein Golf,107,3000,49
12,2024,10,Holstein Golf,108,1100,49
12,2024,10,Holstein Golf,109,1900,49
12,2024,10,Holstein Golf,111,1400,49
12,2024,11,Extrem!,4,700,51
12,2024,11,Extrem!,9,500,51
12,2024,11,Extrem!,10,1100,51
12,2024,11,Extrem!,55,100,51
12,2024,11,Der Fitness-Doktor,58,2300,47
12,2024,11,Extrem!,62,4500,51
12,2024,11,Extrem!,75,6900,51
12,2024,12,Extrem!,2,400,51
12,2024,12,Die Zeltstadt,3,500,50
12,2024,12,Die Zeltstadt,6,2100,50
12,2024,12,Die Zeltstadt,8,2000,50
12,2024,12,Die Zeltstadt,13,28600,50
12,2024,12,Extrem!,13,22300,51
12,2024,12,Extrem!,17,1700,51
12,2024,12,Die Zeltstadt,29,1600,50
12,2024,12,Die Zeltstadt,30,800,50
12,2024,12,Extrem!,32,6400,51
12,2024,12,Extrem!,39,4100,51
12,2024,12,Extrem!,40,3100,51
12,2024,12,Extrem!,52,1100,51
12,2024,12,Extrem!,53,100,51
12,2024,12,Extrem!,62,300,51
12,2024,12,Die Zeltstadt,65,9900,50
12,2024,12,Extrem!,66,2700,51
12,2024,12,Sport & Freizeit,70,3200,48
12,2024,12,Extrem!,83,6600,51
12,2024,12,Extrem!,85,10800,51
12,2024,12,Die Zeltstadt,103,2600,50
12,2025,1,Der Fitness-Doktor,5,4300,47
12,2025,1,Die Zeltstadt,5,2400,50
12,2025,1,Der Fitness-Doktor,6,2000,47
12,2025,1,Die Zeltstadt,7,6300,50
12,2025,1,Extrem!,11,37400,51
12,2025,1,Der Fitness-Doktor,16,400,47
12,2025,1,Extrem!,17,5900,51
12,2025,1,Der Fitness-Doktor,19,43500,47
12,2025,1,Die Zeltstadt,20,10300,50
12,2025,1,Der Fitness-Doktor,26,14500,47
12,2025,1,Extrem!,27,14000,51
12,2025,1,Die Zeltstadt,28,4300,50
12,2025,1,Sport & Freizeit,29,8800,48
12,2025,1,Sport & Freizeit,30,1200,48
12,2025,1,Die Zeltstadt,32,2800,50
12,2025,1,Die Zeltstadt,33,6300,50
12,2025,1,Die Zeltstadt,34,9000,50
12,2025,1,Extrem!,35,2100,51
12,2025,1,Der Fitness-Doktor,36,7600,47
12,2025,1,Die Zeltstadt,36,7800,50
12,2025,1,Extrem!,41,1800,51
12,2025,1,Extrem!,49,500,51
12,2025,1,Extrem!,58,3900,51
12,2025,1,Extrem!,60,1400,51
12,2025,1,Der Fitness-Doktor,61,3900,47
12,2025,1,Extrem!,62,23300,51
12,2025,1,Der Fitness-Doktor,72,6900,47
12,2025,1,Die Zeltstadt,78,9100,50
12,2025,1,Extrem!,80,6600,51
12,2025,1,Extrem!,93,500,51
12,2025,1,Der Fitness-Doktor,98,200,47
12,2025,1,Der Fitness-Doktor,99,300,47
12,2025,1,Extrem!,100,300,51
12,2025,1,Die Zeltstadt,109,1700,50
12,2025,1,Die Zeltstadt,112,300,50
12,2025,1,Die Zeltstadt,113,700,50
12,2025,2,Sport & Freizeit,25,12100,48
12,2025,2,Sport & Freizeit,73,600,48
12,2025,2,Sport & Freizeit,76,3100,48
12,2025,3,Die Zeltstadt,1,1800,50
12,2025,3,Die Zeltstadt,4,1500,50
12,2025,3,Die Zeltstadt,5,5500,50
12,2025,3,Die Zeltstadt,10,1700,50
12,2025,3,Die Zeltstadt,18,20000,50
12,2025,3,Die Zeltstadt,23,1300,50
12,2025,3,Die Zeltstadt,28,4900,50
12,2025,3,Die Zeltstadt,31,2700,50
12,2025,3,Die Zeltstadt,40,5600,50
12,2025,3,Die Zeltstadt,41,700,50
12,2025,3,Die Zeltstadt,64,6700,50
12,2025,3,Sport & Freizeit,65,9000,48
12,2025,3,Die Zeltstadt,65,11000,50
12,2025,3,Die Zeltstadt,103,2800,50
12,2025,3,Die Zeltstadt,109,5800,50
12,2025,3,Die Zeltstadt,110,1100,50
12,2025,3,Die Zeltstadt,114,1100,50
12,2025,4,Der Fitness-Doktor,5,4800,47
12,2025,4,Die Zeltstadt,12,68700,50
12,2025,4,Der Fitness-Doktor,14,79900,47
12,2025,4,Extrem!,20,11700,51
12,2025,4,Die Zeltstadt,34,8400,50
12,2025,4,Die Zeltstadt,35,8600,50
12,2025,4,Der Fitness-Doktor,37,4300,47
12,2025,4,Extrem!,52,4200,51
12,2025,4,Extrem!,56,1500,51
12,2025,4,Der Fitness-Doktor,58,2200,47
12,2025,4,Der Fitness-Doktor,59,1700,47
12,2025,4,Der Fitness-Doktor,61,3500,47
12,2025,4,Extrem!,75,7800,51
12,2025,4,Extrem!,77,4800,51
12,2025,4,Extrem!,82,2700,51
12,2025,4,Die Zeltstadt,84,9700,50
12,2025,4,Der Fitness-Doktor,96,500,47
12,2025,4,Holstein Golf,102,7700,49
12,2025,4,Holstein Golf,105,9300,49
12,2025,4,Holstein Golf,115,300,49
12,2025,5,Extrem!,5,5800,51
12,2025,5,Extrem!,23,1600,51
12,2025,5,Extrem!,44,13100,51
12,2025,5,Extrem!,45,8600,51
12,2025,5,Extrem!,47,3000,51
12,2025,5,Extrem!,83,3100,51
12,2025,5,Extrem!,91,200,51
12,2025,5,Extrem!,92,100,51
12,2025,5,Holstein Golf,105,11600,49
12,2025,5,Holstein Golf,107,2100,49
12,2025,5,Holstein Golf,108,4800,49
12,2025,5,Holstein Golf,110,1800,49
12,2025,6,Sport & Freizeit,24,12500,48
12,2025,6,Sport & Freizeit,63,6400,48
12,2025,6,Sport & Freizeit,65,9100,48
12,2025,6,Sport & Freizeit,69,1400,48
12,2025,6,Sport & Freizeit,73,500,48
12,2025,7,Die Zeltstadt,1,800,50
12,2025,7,Die Zeltstadt,5,2400,50
12,2025,7,Der Fitness-Doktor,9,1300,47
12,2025,7,Die Zeltstadt,12,36000,50
12,2025,7,Die Zeltstadt,17,5200,50
12,2025,7,Die Zeltstadt,28,2000,50
12,2025,7,Sport & Freizeit,31,500,48
12,2025,7,Sport & Freizeit,35,2300,48
12,2025,7,Der Fitness-Doktor,38,2600,47
12,2025,7,Die Zeltstadt,40,4000,50
12,2025,7,Der Fitness-Doktor,43,8700,47
12,2025,7,Der Fitness-Doktor,57,4600,47
12,2025,7,Der Fitness-Doktor,60,600,47
12,2025,7,Sport & Freizeit,74,2700,48
12,2025,7,Sport & Freizeit,81,2300,48
12,2025,7,Die Zeltstadt,81,3900,50
12,2025,7,Der Fitness-Doktor,93,100,47
12,2025,7,Sport & Freizeit,94,300,48
12,2025,7,Sport & Freizeit,96,400,48
12,2025,7,Die Zeltstadt,106,14800,50
12,2025,8,Die Zeltstadt,1,1600,50
12,2025,8,Die Zeltstadt,2,1800,50
12,2025,8,Die Zeltstadt,3,3300,50
12,2025,8,Die Zeltstadt,10,800,50
12,2025,8,Die Zeltstadt,15,38900,50
12,2025,8,Die Zeltstadt,25,19500,50
12,2025,8,Die Zeltstadt,29,9100,50
12,2025,8,Die Zeltstadt,37,4900,50
12,2025,8,Die Zeltstadt,47,1900,50
12,2025,8,Die Zeltstadt,48,1900,50
12,2025,8,Die Zeltstadt,63,4700,50
12,2025,8,Die Zeltstadt,78,5100,50
12,2025,8,Der Fitness-Doktor,80,7100,47
12,2025,8,Die Zeltstadt,88,300,50
12,2025,8,Die Zeltstadt,104,2600,50
12,2025,8,Die Zeltstadt,106,10400,50
12,2025,8,Die Zeltstadt,115,700,50
12,2025,9,Sport & Freizeit,24,5000,48
12,2025,9,Der Fitness-Doktor,26,13300,47
12,2025,9,Sport & Freizeit,32,4200,48
12,2025,9,Extrem!,35,4600,51
12,2025,9,Extrem!,43,9900,51
12,2025,9,Extrem!,50,300,51
12,2025,9,Der Fitness-Doktor,57,1800,47
12,2025,9,Sport & Freizeit,64,7600,48
12,2025,9,Sport & Freizeit,71,3700,48
12,2025,9,Sport & Freizeit,81,3200,48
12,2025,9,Extrem!,88,1100,51
12,2025,9,Der Fitness-Doktor,100,100,47
12,2025,10,Die Zeltstadt,3,3900,50
12,2025,10,Die Zeltstadt,4,1000,50
12,2025,10,Die Zeltstadt,7,5500,50
12,2025,10,Die Zeltstadt,9,1000,50
12,2025,10,Die Zeltstadt,10,1800,50
12,2025,10,Die Zeltstadt,16,700,50
12,2025,10,Die Zeltstadt,17,10000,50
12,2025,10,Die Zeltstadt,18,16600,50
12,2025,10,Die Zeltstadt,30,800,50
12,2025,10,Die Zeltstadt,31,3200,50
12,2025,10,Die Zeltstadt,34,14400,50
12,2025,10,Die Zeltstadt,64,4900,50
12,2025,10,Weitblick,70,9400,58
12,2025,10,Die Zeltstadt,78,9300,50
5,2023,1,Camping Sauvage,1,334,35
5,2023,1,Camping Sauvage,2,1449,35
5,2023,1,Camping Sauvage,6,1840,35
5,2023,1,Camping Sauvage,21,1221,35
5,2023,1,Camping Sauvage,32,3442,35
5,2023,1,Camping Sauvage,71,2153,35
5,2023,1,Camping Sauvage,90,1687,35
5,2023,1,Camping Sauvage,92,249,35
5,2023,1,Camping Sauvage,98,593,35
5,2023,1,Camping Sauvage,99,444,35
5,2023,2,Camping Sauvage,2,822,35
5,2023,2,Camping Sauvage,10,782,35
5,2023,2,Camping Sauvage,33,1713,35
5,2023,2,Camping Sauvage,67,7183,35
5,2023,2,Camping Sauvage,72,2412,35
5,2023,3,La bonne Forme,14,26068,125
5,2023,3,Cordages Discount,18,11212,32
5,2023,3,ActiForme,29,2161,1
5,2023,3,Grand choix,31,1266,37
5,2023,3,Grand choix,39,4897,37
5,2023,3,Cordages Discount,64,3437,32
5,2023,3,La bonne Forme,67,7270,125
5,2023,3,La bonne Forme,68,3409,125
5,2023,3,Grand choix,79,3212,37
5,2023,3,Cordages Discount,84,2484,32
5,2023,3,Cordages Discount,89,1514,32
5,2023,3,La bonne Forme,107,4245,125
5,2023,3,Grand choix,109,3240,37
5,2023,3,La bonne Forme,110,2358,125
5,2023,3,La bonne Forme,115,421,125
5,2023,4,Grand choix,21,1729,37
5,2023,4,Grand choix,66,2126,37
5,2023,4,Grand choix,82,1658,37
5,2023,4,Grand choix,108,3420,37
5,2023,4,Grand choix,109,1499,37
5,2023,4,Grand choix,114,778,37
5,2023,5,Grand choix,3,2323,37
5,2023,5,Grand choix,16,325,37
5,2023,5,Grand choix,35,2214,37
5,2023,5,Grand choix,96,831,37
5,2023,5,Grand choix,114,1235,37
5,2023,6,ActiForme,1,571,1
5,2023,6,Anapurna,3,916,23
5,2023,6,Cordages Discount,5,1123,32
5,2023,6,Anapurna,6,1330,23
5,2023,6,Anapurna,9,308,23
5,2023,6,Cordages Discount,12,26095,32
5,2023,6,Cordages Discount,15,20873,32
5,2023,6,Cordages Discount,18,8678,32
5,2023,6,Cordages Discount,24,9601,32
5,2023,6,Cordages Discount,29,3456,32
5,2023,6,Anapurna,35,1840,23
5,2023,6,ActiForme,38,1790,1
5,2023,6,Anapurna,41,938,23
5,2023,6,Altitudes extrêmes,41,659,33
5,2023,6,Cordages Discount,64,2171,32
5,2023,6,Anapurna,68,4594,23
5,2023,6,Altitudes extrêmes,69,1404,33
5,2023,6,Anapurna,77,3979,23
5,2023,6,Cordages Discount,84,1628,32
5,2023,6,Altitudes extrêmes,85,3825,33
5,2023,6,Anapurna,86,702,23
5,2023,6,Grand choix,86,1751,37
5,2023,6,Anapurna,87,736,23
5,2023,6,Anapurna,88,571,23
5,2023,6,Cordages Discount,89,595,32
5,2023,6,Cordages Discount,93,448,32
5,2023,6,Cordages Discount,94,1090,32
5,2023,6,Cordages Discount,95,731,32
5,2023,6,Cordages Discount,96,816,32
5,2023,6,Grand choix,96,733,37
5,2023,6,Anapurna,98,585,23
5,2023,6,Grand choix,101,8413,37
5,2023,6,Grand choix,103,1834,37
5,2023,6,Anapurna,106,7608,23
5,2023,6,Grand choix,113,344,37
5,2023,7,Grand choix,5,1887,37
5,2023,7,ActiForme,14,26068,1
5,2023,7,ActiForme,20,4913,1
5,2023,7,Cordages Discount,24,4184,32
5,2023,7,La bonne Forme,28,1700,125
5,2023,7,Grand choix,30,561,37
5,2023,7,Cordages Discount,34,7224,32
5,2023,7,Cordages Discount,63,1237,32
5,2023,7,Cordages Discount,74,813,32
5,2023,7,La bonne Forme,80,4115,125
5,2023,7,Grand choix,82,1447,37
5,2023,7,La bonne Forme,88,1634,125
5,2023,7,Cordages Discount,89,732,32
5,2023,7,La bonne Forme,102,3292,125
5,2023,7,La bonne Forme,105,10636,125
5,2023,7,La bonne Forme,111,640,125
5,2023,7,La bonne Forme,112,453,125
5,2023,8,Grand choix,17,5311,37
5,2023,8,Grand choix,21,686,37
5,2023,8,Grand choix,73,453,37
5,2023,8,Grand choix,88,2700,37
5,2023,8,Grand choix,89,1428,37
5,2023,8,Grand choix,94,1822,37
5,2023,8,Grand choix,97,852,37
5,2023,8,Grand choix,99,314,37
5,2023,9,Camping Sauvage,3,584,35
5,2023,9,Camping Sauvage,26,22542,35
5,2023,9,Camping Sauvage,35,1390,35
5,2023,9,Camping Sauvage,36,4547,35
5,2023,9,Camping Sauvage,41,1315,35
5,2023,9,Camping Sauvage,74,986,35
5,2023,9,Camping Sauvage,76,2431,35
5,2023,9,Camping Sauvage,79,2311,35
5,2023,10,Grand choix,5,1113,37
5,2023,10,Grand choix,6,1840,37
5,2023,10,La bonne Forme,12,75385,125
5,2023,10,Cordages Discount,19,18212,32
5,2023,10,La bonne Forme,27,15986,125
5,2023,10,La bonne Forme,29,3465,125
5,2023,10,Grand choix,30,428,37
5,2023,10,Grand choix,34,5867,37
5,2023,10,Cordages Discount,38,1369,32
5,2023,10,La bonne Forme,65,2837,125
5,2023,10,Grand choix,74,992,37
5,2023,10,La bonne Forme,86,258,125
